"","STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"4679","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-06",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4680","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-07",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4681","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-08",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4682","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-09",NA,NA,NA,NA,0.1,0.5,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"4683","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-10",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4684","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-11",NA,NA,NA,NA,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4685","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-12",NA,NA,NA,NA,0.37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4686","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-13",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4687","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-14",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4688","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-15",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4689","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-16",NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4690","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-17",NA,NA,NA,NA,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4691","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-18",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4692","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-19",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4693","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-20",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4694","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-21",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4695","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-22",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4696","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-23",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4697","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-24",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4698","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-25",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4699","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-26",NA,NA,NA,NA,0.06,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4700","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-27",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4701","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-28",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4702","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-29",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4703","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-30",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4704","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-03-31",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4705","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-01",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4706","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-02",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4707","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-03",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4708","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-04",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4709","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-05",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4710","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-06",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4711","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-07",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4712","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-08",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4713","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-09",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4714","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-10",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4715","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-11",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4716","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-12",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4717","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-13",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4718","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-14",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4719","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-15",NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4720","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-16",NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4721","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-17",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4722","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-18",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4723","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-19",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4724","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-20",NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4725","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-21",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4726","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-22",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4727","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-23",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4728","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-24",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4729","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-25",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4730","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-26",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4731","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-27",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4732","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-28",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4733","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-29",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4734","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-04-30",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4735","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-01",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4736","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-02",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4737","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-03",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4738","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-04",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4739","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-05",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4740","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-06",NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4741","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-07",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4742","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-08",NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4743","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-09",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4744","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-10",NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4745","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-11",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4746","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-12",NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4747","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-13",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4748","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-14",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4749","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-15",NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4750","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-16",NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4751","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-17",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4752","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-18",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4753","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-19",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4754","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-20",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4755","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-21",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4756","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-22",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4757","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-23",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4758","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-24",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4759","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-25",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4760","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-26",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4761","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-27",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4762","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-28",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4763","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-30",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4764","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-05-31",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4765","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-01",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4766","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-02",NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4767","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-03",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4768","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-04",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4769","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-05",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4770","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-06",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4771","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-07",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4772","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-08",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4773","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-09",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4774","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-10",NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4775","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-11",NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4776","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-12",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4777","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-13",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4778","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-14",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4779","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-15",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4780","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-16",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4781","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-17",NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4782","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-18",NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4783","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-19",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4784","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-20",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4785","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-21",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4786","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-22",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4787","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-23",NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4788","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-24",NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4789","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-25",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4790","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-26",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4791","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-27",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4792","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-28",NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4793","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-29",NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4794","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-06-30",NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4795","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-01",NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4796","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-02",NA,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4797","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-03",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4798","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-04",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4799","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-05",NA,NA,NA,NA,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4800","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-06",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4801","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-07",NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4802","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-08",NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4803","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-09",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4804","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-10",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4805","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-11",NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4806","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-12",NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4807","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-13",NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4808","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-14",NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4809","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-15",NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4810","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-16",NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4811","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-17",NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4812","US1NELA0063","LINCOLN 3.9 ESE, NE US","2023-07-18",NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
